trip_id,stop_id,stop_sequence,shape_dist_traveled
17401607,40451,26,6.233
17401607,40308,27,6.386
17401607,40449,28,6.615
17401607,40443,29,7.025
17401607,40433,30,7.429
17401607,40540,31,7.885
17401607,40649,32,8.268
17401607,40541,33,8.547
17401607,91074,34,9.096
17401608,40927,32,8.386
17401608,40649,33,8.911
17401608,40541,34,9.19
17401608,91074,35,9.739
17408130,40901,16,3.637
17402590,40927,1,0.0
17402590,70035,2,1.459
17402590,40180,3,1.792
17402590,41287,4,1.971
17402590,41249,5,2.16
17402590,41250,6,2.326
17402590,41251,7,2.455
17402590,41252,8,2.58
17402590,41253,9,2.733
17402590,41255,10,2.913
17402590,41256,11,3.072
17402590,41258,13,3.396
17402590,41259,14,3.612
17402590,41260,15,3.817
17402590,41261,16,3.972
17402590,88905,17,4.231
17402590,41265,18,4.652
17402590,41266,19,4.961
17402590,99242,20,5.318
17402590,41156,21,5.446
17402590,41032,22,5.572
17402590,40909,23,15.773
17402590,40240,24,15.975
17402590,40910,25,16.174
17402590,40332,26,16.277
17402590,40241,27,16.409
17402590,40911,28,16.688
17402590,40242,29,16.858
17402590,40912,30,16.974001
17402590,40100,31,17.125
17402590,40101,32,17.339001
17402590,40943,33,18.007999
17402590,40944,34,18.906
17402590,40102,35,19.065001
17402590,40243,36,19.212
17402590,40103,37,19.395
17402590,99070,38,20.253
17402590,98101,39,26.723
17402590,98099,40,27.618999
17402590,98098,41,31.108
17402590,98096,42,31.83
17402590,98094,43,34.626999
17402590,98092,44,40.311001
17402590,98091,45,42.820999
17402590,98089,46,47.423
17402590,98088,47,47.803001
17402590,98085,48,48.138
17402590,98086,49,48.476002
17402590,98087,50,48.813
17402590,98088,51,49.148998
17402590,98089,52,49.528999
17402590,98083,53,51.863998
17402590,98082,54,52.685001
17402590,98080,55,53.539001
17402590,98078,56,55.306999
17402590,98076,57,57.612999
17402590,98074,58,58.661999
17402590,98073,59,62.828999
17402590,98071,60,63.896999
17402590,98070,61,70.226997
17402590,98069,62,72.044998
17402590,98068,63,75.039001
17402590,98066,64,75.301003
17402590,98064,65,75.477997
17402590,98062,66,75.808998
17402590,98060,67,83.528
17402590,98059,68,83.966003
17402590,98058,69,84.047997
17402590,98057,70,84.236
17402589,98057,1,0.0
17402589,98058,2,0.188
17402589,98059,3,0.27
17402589,98060,4,0.708
17402589,98061,5,8.394
17402589,98063,6,8.75
17402589,98065,7,8.951
17402589,98067,8,9.226
17402589,98069,9,11.908
17402589,98070,10,14.009
17402589,98071,11,20.339001
17402589,98072,12,21.454
17402589,98075,13,25.528999
17402589,98077,14,26.641001
17402589,98078,15,28.929001
17402589,98079,16,30.697001
17402589,98081,17,31.552999
17402589,98084,18,32.379002
17402589,98089,19,34.707001
17402589,98088,20,35.087002
17402589,98085,21,35.422001
17402589,98086,22,35.759998
17402589,98087,23,36.097
17402589,98088,24,36.432999
17402589,98089,25,36.813
17402589,98090,26,41.402
17402589,98092,27,43.654999
17402589,98093,28,49.599998
17402589,98095,29,52.360001
17402589,98097,30,53.076
17402589,98099,31,56.563
17402589,98100,32,57.464001
17402589,40913,33,63.608002
17402589,40336,34,64.389999
17402589,40335,35,64.625999
17402589,40334,36,64.735001
17402589,41007,37,64.890999
17402589,40974,38,65.926003
17402589,99395,39,66.537003
17402589,40491,40,66.707001
17402589,41006,41,66.849998
17402589,40973,42,67.015999
17402589,40972,43,67.158997
17402589,40333,44,67.454002
17402589,40490,45,67.542999
17402589,41005,46,67.670998
17402589,40331,47,67.839996
17402589,41004,48,68.003998
17402589,40685,49,78.245003
17402589,99128,50,78.713997
17402589,88906,51,78.985001
17402589,88909,52,79.351997
17402589,88907,53,79.661003
17402589,41273,54,79.862999
17402589,41274,55,80.018997
17402589,41275,56,80.170998
17402589,41276,57,80.306
17402589,41277,58,80.482002
17402589,41278,59,80.682999
17402589,41279,60,80.781998
17402589,41280,61,81.060997
17402589,41281,62,81.150002
17402589,41282,63,81.292
17402589,99249,64,81.445999
17402589,41284,65,81.535004
17402589,41285,66,81.728996
17402589,41286,67,81.900002
17402589,70035,68,82.532997
17402589,40180,69,82.865997
17402589,40836,70,83.053001
17402589,40733,71,83.364998
17402589,40927,72,84.014999
17402588,40090,8,7.871
17402588,98020,9,25.452999
17402588,98022,10,25.66
17402588,22726,11,25.768999
17402588,22756,13,26.059999
17402588,22787,14,26.287001
17402588,22727,15,26.528999
17402588,98023,16,26.690001
17402588,98025,17,26.893999
17402588,98027,18,27.125
17402588,98030,19,27.707001
17402588,98031,20,28.341999
17402588,98033,21,33.808998
17402588,98034,22,34.554001
17402588,98036,23,36.400002
17402588,98039,24,42.075001
17402588,98019,25,45.196999
17402588,98018,26,46.203999
17402588,98017,27,47.896
17402588,98015,28,48.805
17402588,98014,30,49.139999
17402588,98012,31,49.659
17402588,98010,32,55.958
17402588,98007,33,63.203999
17402588,98008,34,63.916
17402588,98009,35,64.639
17402588,98008,36,65.362999
17402588,98007,37,66.074997
17402588,98006,38,68.686996
17402588,98005,39,76.093002
17402588,98004,40,82.431
17402588,98003,41,83.543999
17402588,98002,42,87.308998
17402588,98001,43,87.846001
17402588,98056,44,88.218002
17402587,98056,1,0.0
17402587,98000,2,0.411
17402587,98002,3,0.947
17402587,98003,4,4.712
17402587,98004,5,5.825
17402587,98005,6,12.163
17402587,98006,7,19.569
17402587,98007,8,22.181
17402587,98008,9,22.893
17402587,98009,10,23.617001
17402587,98008,11,24.341
17402587,98007,12,25.052
17402587,98011,13,32.299
17402587,98012,14,38.556
17402587,98013,15,38.969002
17402587,98016,16,39.316002
17402587,98017,18,40.212002
17402587,98018,19,41.903999
17402587,98019,20,42.910999
17402587,98038,21,46.081001
17402587,98037,22,51.674
17402587,98035,23,53.598999
17402587,98033,24,54.299
17402587,98032,25,59.808998
17402587,98029,26,60.424999
17402587,98028,27,60.997002
17402587,98026,28,61.234001
17402587,98024,29,61.397999
17402587,22724,30,61.523998
17402587,22725,31,61.900002
17402587,22764,32,62.036999
17402587,22726,33,62.339001
17402587,22757,35,62.442001
17402587,98021,36,62.650002
17402587,40090,37,79.998001
17402587,40433,38,85.669998
17402587,40540,39,86.125999
17402587,40927,40,86.626999
17402587,40649,41,87.152
17402587,40541,42,87.431
17402587,70035,43,88.084999
17503933,89038,31,61.805
17503933,22725,32,61.900002
17503933,22764,33,62.036999
17503933,22726,34,62.339001
17503933,22757,36,62.442001
17503933,98021,37,62.650002
17503933,40090,38,79.998001
17503933,40433,39,85.669998
17503933,40540,40,86.125999
17503933,40927,41,86.626999
17503933,40649,42,87.152
17503933,40541,43,87.431
17503933,70035,44,88.084999
17402586,98040,25,45.388
17402586,98042,26,52.875
17402586,98043,27,56.666
17402586,98044,28,65.556999
17402586,98046,29,70.644997
17402586,98047,30,70.946999
17402586,98049,31,82.929001
17402586,98051,32,83.124001
17402586,98053,33,83.406998
17402586,98055,34,84.240997
17402586,98056,35,84.588997
17402585,98054,2,0.958
17402585,98052,3,1.235
17402585,98050,4,1.427
17402585,98048,5,13.418
17402585,98045,6,13.71
17402585,98044,7,18.801001
17402585,98043,8,27.693001
17402585,98042,9,31.483999
17402585,98041,10,38.959999
17402585,98038,11,42.331001
17402585,98037,12,47.924
17402585,98035,13,49.848999
17402585,98033,14,50.549
17402585,98032,15,56.058998
17402585,98029,16,56.675999
17402585,98028,17,57.248001
17402585,98026,18,57.484001
17402585,98024,19,57.647999
17402585,22724,20,57.773998
17402585,22725,21,58.151001
17402585,22764,22,58.287998
17402585,22726,23,58.589001
17402585,22757,25,58.692001
17402585,98021,26,58.900002
17402585,40090,27,76.248001
17402585,40433,28,81.919998
17402585,40540,29,82.375999
17402585,40927,30,82.876999
17402585,40649,31,83.402
17402585,40541,32,83.681
17402585,70035,33,84.334999
17503931,89038,21,58.055
17503931,22725,22,58.151001
17503931,22764,23,58.287998
17503931,22726,24,58.589001
17503931,22757,26,58.692001
17503931,98021,27,58.900002
17503931,40090,28,76.248001
17503931,40433,29,81.919998
17503931,40540,30,82.375999
17503931,40927,31,82.876999
17503950,40930,3,5.754
17503950,41234,4,7.394
17503950,98132,5,9.835
17503950,98130,6,12.136
17503950,98128,7,12.524
17503950,88892,8,13.312
17503950,98126,9,16.954
17503950,98124,10,20.604
17503950,98122,11,24.377001
17503950,98120,12,26.723
17503950,98117,13,33.801998
17503950,98118,14,34.230999
17503950,98113,15,38.216
17503950,98111,16,39.849998
17503950,98108,17,43.014999
17503950,98107,18,43.643002
17503950,98104,19,46.957001
17503950,89034,20,47.257999
17503950,89035,21,48.356998
17503950,98102,22,50.076
17402604,98102,20,48.459
17402606,98079,21,50.278999
17402606,98081,22,51.133999
17402606,98084,23,51.959999
17402606,98089,24,54.287998
17402606,98088,25,54.667999
17402606,98085,26,55.002998
17503952,98079,23,51.84
17503952,98081,24,52.695999
17503952,98084,25,53.521999
17503952,98089,26,55.849998
17503952,98088,27,56.23
17503952,98085,28,56.564999
17503957,98133,1,0.0
17503957,41234,2,1.631
17503957,98132,3,4.072
17503957,98130,4,6.373
17503957,98128,5,6.761
17503957,88892,6,7.549
17503957,98126,7,11.191
17503957,98124,8,14.841
17503957,98122,9,18.614
17503957,98120,10,20.959999
17503957,98117,11,28.039
17402603,98078,1,0.0
17402603,98103,2,0.058
17402603,98105,3,1.538
17402603,98106,4,4.878
17402603,98109,5,5.509
17402603,98110,6,8.679
17402603,98112,7,10.42
17402603,98117,8,15.719
17402603,98118,9,16.149
17402603,98123,12,27.893
17402603,98125,13,31.556999
17402603,88893,14,35.207001
17402603,98127,15,35.979
17402603,98129,16,36.403
17402603,98131,17,38.750999
17402603,98133,18,39.77
17402603,41234,19,41.401001
17402603,40440,20,42.824001
17402603,40960,21,42.997002
17402603,40927,23,48.657001
17503949,89036,2,1.718
17503949,89037,3,2.816
17503949,98105,4,3.127
17503949,98106,5,6.443
17503949,98109,6,7.074
17503949,98110,7,10.244
17503949,98112,8,11.984
17503949,98117,9,17.284
17503949,98118,10,17.714001
17503949,98119,11,23.381001
17503949,98121,12,25.656
17503949,98123,13,29.458
17503949,98125,14,33.120998
17503949,88893,15,36.771999
17503949,98127,16,37.543999
17503949,98129,17,37.967999
17503949,98131,18,40.314999
17503949,98133,19,41.334999
17503949,41234,20,42.966
17503949,40440,21,44.389
17503949,40960,22,44.562
17503949,40927,24,50.221001
17503953,98085,1,0.0
17503953,98086,2,0.338
17503953,98087,3,0.675
17503953,98088,4,1.011
17503953,98089,5,1.391
17503953,98083,6,3.726
17503953,98082,7,4.547
17503953,98080,8,5.401
17503953,98078,9,7.166
17503953,89036,10,8.884
17503953,89037,11,9.982
17503953,98105,12,10.293
17503953,98106,13,13.609
17503953,98109,14,14.24
17503953,98110,15,17.41
17503953,98112,16,19.15
17503953,98117,17,24.450001
17503953,98118,18,24.879999
17503953,98119,19,30.547001
17503953,98121,20,32.821999
17503953,98123,21,36.624001
17503953,98125,22,40.287998
17503953,88893,23,43.938
17503953,98127,24,44.709999
17503953,98129,25,45.133999
17503953,98131,26,47.480999
17503953,98133,27,48.500999
17503953,41234,28,50.132
17503953,40440,29,51.555
17503953,40960,30,51.728001
17503953,70035,31,55.904999
17402607,98103,10,7.227
17402607,98105,11,8.708
17402607,98106,12,12.047
17402607,98109,13,12.678
17402607,98110,14,15.848
17402607,98112,15,17.589001
17402607,98117,16,22.888
17402607,98118,17,23.318001
17402607,98119,18,28.985001
17402607,98121,19,31.26
17402607,98123,20,35.063
17402607,98125,21,38.726002
17402607,88893,22,42.375999
17402607,98127,23,43.147999
17402607,98129,24,43.573002
17402607,98131,25,45.919998
17402607,98133,26,46.938999
17402607,41234,27,48.57
17402607,40440,28,49.993
17402607,40960,29,50.167
17503955,98117,1,0.0
17503955,98118,2,0.43
17503955,98119,3,6.097
17503955,98121,4,8.372
17503955,98123,5,12.174
17503955,98125,6,15.837
17503955,88893,7,19.488001
17503955,98127,8,20.26
17503955,98129,9,20.684
17503955,98131,10,23.031
17503955,98133,11,24.051001
17503955,41234,12,25.681999
17503955,40440,13,27.104
17503955,40960,14,27.278
17503955,40927,16,32.937
17404716,91019,1,0.0
17404716,60431,2,0.502
17404716,60155,3,0.845
17404716,60196,4,1.028
17404716,60194,5,1.156
17404716,60152,6,1.394
17404716,60190,7,1.657
17404716,60189,8,1.892
17404716,60188,9,2.148
17404716,60183,10,2.36
17404716,60144,11,2.524
17404716,60182,12,2.683
17404716,60181,13,2.896
17404716,60140,14,3.077
17404716,60137,15,3.293
17404716,60396,16,3.433
17404716,60397,17,3.682
17404716,60178,18,3.931
17404716,60135,19,4.082
17404716,60102,20,4.332
17404716,60391,21,7.351
17404716,60388,22,7.677
17404716,60389,23,8.48
17404716,60384,24,9.051
17404716,60383,25,10.912
17404716,99399,26,11.426
17404716,60442,27,11.723
17404716,60317,28,11.951
17404716,60373,29,12.083
17404716,60371,30,12.15
17404716,60370,31,12.262
17404716,60372,32,12.379
17404716,60374,33,12.484
17404716,60375,34,12.595
17404716,60376,35,12.705
17404716,60377,36,12.813
17404716,60163,37,13.04
17404716,60162,38,13.177
17404716,60161,39,13.322
17404716,60103,40,13.444
17404716,99365,41,13.693
17404716,60055,42,14.122
17404716,60056,43,14.232
17404716,60057,44,14.399
17404716,60004,45,14.526
17404716,60005,46,14.628
17404716,60123,47,17.125999
17404716,60166,48,17.283001
17404716,60119,49,17.514999
17404716,91102,50,17.851
17404716,99006,51,18.149
17404716,99010,52,18.27
17404716,12441,53,18.483999
17404716,12781,54,18.663
17404716,13311,55,18.934999
17404716,13312,56,19.094
17404716,99019,57,19.337
17404731,99019,1,0.0
17404731,12012,2,0.473
17404731,10094,3,0.757
17404731,10099,4,0.91
17404731,13315,5,1.076
17404731,12048,6,1.289
17404731,11657,7,1.408
17404731,12050,8,1.513
17404731,99005,9,1.71
17404731,91101,10,1.991
17404731,60061,11,2.269
17404731,60465,12,2.515
17404731,60327,13,2.7
17404731,60106,14,4.98
17404731,60105,15,5.083
17404731,60164,16,5.22
17404731,60163,17,5.305
17404731,60162,18,5.443
17404731,60161,19,5.587
17404731,60103,20,5.71
17404731,99365,21,5.959
17404731,60055,22,6.388
17404731,60056,23,6.497
17404731,60464,24,6.656
17404731,60260,25,6.754
17404731,60258,26,6.863
17404731,60256,27,6.972
17404731,60255,28,7.091
17404731,60253,29,7.191
17404731,60209,30,7.316
17404731,60210,31,7.515
17404731,60257,32,7.699
17404731,60259,33,7.827
17404731,60263,34,8.12
17404731,60266,35,8.509
17404731,60468,36,10.507
17404731,60221,37,12.213
17404731,60228,38,15.417
17404731,60272,39,15.683
17404731,60278,40,15.892
17404731,60225,41,16.105
17404731,60026,42,16.221001
17404731,60028,43,16.393
17404731,60031,44,16.702
17404731,60032,45,16.844999
17404731,60033,46,16.993999
17404731,60035,47,17.104
17404731,60081,48,17.304001
17404731,60082,49,17.448
17404731,60083,50,17.690001
17404731,60041,51,17.903999
17404731,60086,52,18.207001
17404731,60047,53,18.417
17404731,60089,54,18.711
17404731,91019,55,19.431
17408935,91101,1,0.0
17408935,60061,2,0.278
17408935,60465,3,0.525
17408935,60327,4,0.709
17408935,60106,5,2.989
17408935,60105,6,3.093
17408935,60164,7,3.229
17408935,60163,8,3.314
17408935,60162,9,3.452
17408935,60161,10,3.596
17408935,60103,11,3.719
17408935,99365,12,3.968
17408935,60055,13,4.397
17408935,60056,14,4.507
17408935,60464,15,4.665
17408935,60260,16,4.763
17408935,60258,17,4.872
17408935,60256,18,4.982
17408935,60255,19,5.1
17408935,60253,20,5.2
17408935,60209,21,5.325
17408935,60210,22,5.525
17408935,60257,23,5.708
17408935,60259,24,5.837
17408935,60263,25,6.129
17408935,60266,26,6.519
17408935,60468,27,8.516
17408935,60221,28,10.222
17408935,60228,29,13.426
17408935,60272,30,13.692
17408935,60278,31,13.901
17408935,60225,32,14.114
17408935,60026,33,14.23
17408935,60028,34,14.402
17408935,60031,35,14.712
17408935,60032,36,14.854
17408935,60033,37,15.003
17408935,60035,38,15.113
17408935,60081,39,15.314
17408935,60082,40,15.457
17408935,60083,41,15.699
17408935,60041,42,15.913
17408935,60086,43,16.216
17408935,60047,44,16.426001
17408935,60089,45,16.719999
17408935,91019,46,17.440001
17404458,99396,1,0.0
17404458,60442,2,0.256
17404458,60317,3,0.485
17404458,60373,4,0.617
17404458,60371,5,0.684
17404458,60370,6,0.795
17404458,60372,7,0.912
17404458,60374,8,1.018
17404458,60375,9,1.128
17404458,60376,10,1.239
17404458,60377,11,1.346
17404458,60378,12,1.457
17404458,60381,13,1.678
17404458,60058,14,1.938
17404458,60265,15,2.301
17404461,60265,1,0.0
17404461,60212,2,0.098
17404461,60459,3,0.213
17404461,60108,4,0.325
17404461,60165,5,0.599
17404461,60262,6,0.865
17404461,60464,7,1.096
17404461,60260,8,1.195
17404461,60258,9,1.304
17404461,60256,10,1.413
17404461,60255,11,1.531
17404461,60253,12,1.632
17404461,60209,13,1.757
17404461,60210,14,1.956
17404461,60257,15,2.14
17404461,60259,16,2.268
17404461,99848,17,2.509
17404461,99396,18,2.678
17404305,99591,2,3.2
17404305,60515,3,4.456
17404305,60516,4,4.956
17404305,88940,5,5.391
17404305,99400,6,5.739
17404305,99401,7,6.25
17404305,99499,8,6.469
17404305,92271,9,6.704
17404305,88965,10,8.863
17404304,89024,1,0.0
17404304,60535,2,0.35
17404304,60536,3,0.492
17404304,60537,4,0.793
17404304,99331,5,0.966
17404304,92266,6,1.212
17404304,92267,7,1.546
17404304,92268,8,1.838
17404304,99332,9,2.606
17404304,99333,10,2.816
17404304,60522,11,3.082
17404304,60523,12,3.257
17404304,60524,13,3.431
17404304,89024,14,3.643
17404303,99403,2,2.32
17404303,99404,3,2.821
17404303,60542,4,3.088
17404303,60543,5,3.641
17404303,60544,6,4.023
17404303,99415,7,4.514
17404303,99592,8,5.249
17404303,91021,9,8.441
17404931,99347,1,0.0
17404931,99542,2,0.7
17404931,60581,3,0.952
17404931,60579,4,1.147
17404931,60578,5,1.273
17404931,60577,6,1.416
17404931,60575,7,1.662
17404931,60574,8,1.878
17404931,60573,9,2.036
17404931,60572,10,2.144
17404931,60571,11,2.286
17404931,60570,12,2.446
17404931,60569,13,2.574
17404931,60568,14,2.798
17404931,60567,15,3.048
17404931,60566,16,3.183
17404931,60565,17,3.384
17404931,60605,18,3.57
17404931,89029,19,3.769
17404944,60308,2,0.292
17404944,60309,3,0.484
17404944,60310,4,0.626
17404944,60311,5,0.93
17404944,60245,6,1.272
17404944,60052,7,1.503
17404944,60247,8,1.584
17404944,60246,9,1.79
17404944,60595,10,1.94
17404944,60313,11,2.053
17404944,60314,12,2.21
17404944,60315,13,2.348
17404944,60249,14,2.516
17404944,60250,15,2.737
17404944,99347,16,3.165
17404944,99542,18,3.865
17404944,60581,19,4.117
17404944,60579,20,4.312
17404944,60578,21,4.438
17404944,60577,22,4.581
17404944,60575,23,4.827
17404944,60574,24,5.043
17404944,60573,25,5.201
17404944,60572,26,5.309
17404944,60571,27,5.451
17404944,60570,28,5.611
17404944,60569,29,5.739
17404944,60568,30,5.963
17404944,60567,31,6.213
17404944,60566,32,6.348
17404944,60565,33,6.549
17404944,60605,34,6.735
17404944,89029,35,6.934
17404930,88970,1,0.0
17404930,64001,2,0.571
17404930,60441,4,0.751
17404930,60368,5,0.872
17404930,60440,6,1.109
17404930,60367,7,1.335
17404930,60439,8,1.499
17404930,60365,9,1.621
17404930,60574,10,1.712
17404930,60436,11,1.88
17404930,60364,12,2.072
17404930,60205,13,2.144
17404930,60204,14,2.374
17404930,60361,15,2.729
17404930,60360,16,3.028
17404930,60359,17,3.194
17404930,91016,18,3.587
17405914,60441,2,0.181
17405914,60368,3,0.302
17405914,60440,4,0.538
17405914,60367,5,0.764
17405914,60439,6,0.928
17405914,60365,7,1.051
17405914,60364,10,1.501
17405914,60205,11,1.574
17405914,60204,12,1.803
17405914,60361,13,2.158
17405914,60360,14,2.457
17405914,60359,15,2.624
17405914,91016,16,3.016
17404940,60583,2,0.199
17404940,60585,3,0.439
17404940,60586,4,0.568
17404940,60587,5,0.686
17404940,60588,6,0.789
17404940,60589,7,1.069
17404940,60591,8,1.519
17404940,60592,9,1.646
17404940,60594,11,1.887
17404940,60595,12,2.043
17404940,60596,13,2.309
17404940,60597,14,2.408
17404940,60599,15,2.594
17404940,60601,16,2.778
17404940,60602,17,2.988
17404940,88970,18,3.16
17404940,64001,19,3.731
17404940,60441,21,3.912
17404940,60368,22,4.033
17404940,60440,23,4.269
17404940,60367,24,4.495
17404940,60439,25,4.659
17404940,60365,26,4.782
17404940,60574,27,4.872
17404940,60436,28,5.041
17404940,60364,29,5.232
17404940,60205,30,5.305
17404940,60204,31,5.534
17404940,60361,32,5.889
17404940,60360,33,6.188
17404940,60359,34,6.355
17404444,88883,1,0.0
17404444,60538,2,0.208
17404444,60539,3,0.394
17404444,60540,4,0.584
17404444,60541,5,0.711
17404444,88922,6,1.246
17404444,99400,7,1.625
17404444,99401,8,2.136
17404444,88966,9,2.277
17404444,88884,10,2.846
17404444,88967,11,3.604
17404444,99335,12,4.322
17404444,99996,13,4.594
17404441,92265,2,0.419
17404441,60529,3,0.74
17404441,99328,4,1.105
17404441,99329,5,1.326
17404441,99405,6,1.924
17404441,99402,7,2.829
17404441,88925,8,3.263
17404441,99403,9,3.528
17404441,99404,10,4.03
17404441,60517,11,4.352
17404441,88923,12,5.216
17404441,88924,13,5.638
17404441,60518,14,6.256
17404441,60519,15,6.444
17404441,60520,16,6.624
17404441,88883,17,7.143
17402700,12235,1,0.0
17402700,11798,2,0.245
17402700,11062,3,0.38
17402700,11793,4,0.577
17402700,11058,5,0.884
17402700,99240,6,1.226
17402700,99237,7,1.513
17402700,99235,8,1.765
17402700,99233,9,2.001
17402700,99087,10,2.278
17402700,11032,11,2.721
17402700,11029,12,2.79
17402700,12922,13,3.02
17402700,12556,14,3.192
17402700,11027,15,3.379
17402700,11023,16,3.587
17402700,11019,17,3.712
17402700,11012,18,3.972
17402700,91033,19,4.205
17402701,91033,1,0.0
17402701,12543,2,0.267
17402701,12544,3,0.447
17402701,10637,4,0.927
17402701,10642,5,1.039
17402701,13109,6,1.311
17402701,12916,7,1.388
17402701,12919,8,1.551
17402701,12555,9,1.715
17402701,11393,10,1.851
17402701,11020,11,2.045
17402701,12545,12,2.474
17402701,12907,13,2.646
17402701,12908,14,2.854
17402701,12909,15,3.002
17402701,12549,16,3.098
17402701,12550,17,3.352
17402701,12548,18,3.467
17402701,10652,19,3.645
17402701,10266,20,3.983
17402701,13110,21,4.153
17402701,10675,22,4.41
17402701,10278,23,4.593
17402701,10685,24,4.827
17402701,11791,25,5.026
17402701,94005,26,5.566
17402685,99250,28,5.869
17402685,10692,29,6.221
17402685,40918,30,6.416
17402685,11797,31,6.644
17402685,11796,32,6.841
17402685,11795,33,7.034
17402685,12236,34,7.247
17402685,12235,35,7.376
17402685,11798,36,7.621
17402685,11062,37,7.757
17402685,11793,38,7.953
17402685,11058,39,8.26
17402685,99240,40,8.602
17402685,99237,41,8.89
17402685,99235,42,9.142
17402685,99233,43,9.377
17402685,99087,44,9.655
17402685,11032,45,10.098
17402685,11029,46,10.166
17402685,12922,47,10.396
17402685,12556,48,10.568
17402685,11027,49,10.756
17402685,11023,50,10.963
17402685,11019,51,11.088
17402685,11012,52,11.348
17402685,91033,53,11.581
17402683,12962,2,0.29
17402683,11425,3,0.597
17402683,11415,4,0.937
17402683,13081,5,1.234
17402683,11405,6,1.409
17402683,11026,7,1.728
17402683,12182,8,1.945
17402683,11761,9,2.239
17402683,11760,10,2.359
17402683,12179,11,2.532
17402683,11759,12,2.716
17402683,11756,13,2.864
17402683,10640,14,3.151
17402683,10648,15,3.316
17402683,10261,16,3.525
17402683,12195,17,3.663
17402683,11764,18,3.812
17402683,12190,19,3.992
17402683,11763,20,4.057
17402683,11384,21,4.35
17402683,12168,22,4.526
17402683,12167,23,4.895
17402683,11750,24,5.075
17402683,91039,25,5.302
17406811,10638,2,0.22
17406811,41049,3,0.477
17406811,10651,4,0.659
17406811,10264,5,0.805
17406811,11766,6,1.022
17406811,11765,7,1.161
17406811,11768,8,1.344
17406811,10267,9,1.429
17406811,99108,10,1.929
17406811,99234,11,2.279
17406811,99236,12,2.459
17406811,99238,13,2.658
17406811,99239,14,2.893
17406811,12965,15,3.355
17406811,12967,16,3.595
17406811,12576,17,3.824
17406811,12969,18,3.952
17406811,12574,19,4.16
17406811,12968,20,4.408
17406811,12575,21,4.707
17406811,11441,22,4.998
17406811,13088,23,5.1
17406811,12963,24,5.44
17406811,94006,25,6.193
17406811,12962,27,6.482
17406811,11425,28,6.79
17406811,11415,29,7.13
17406811,13081,30,7.426
17406811,11405,31,7.602
17406811,11026,32,7.921
17406811,12182,33,8.137
17406811,11761,34,8.431
17406811,11760,35,8.551
17406811,12179,36,8.724
17406811,11759,37,8.909
17406811,11756,38,9.057
17406811,10640,39,9.344
17406811,10648,40,9.509
17406811,10261,41,9.717
17406811,12195,42,9.855
17406811,11764,43,10.005
17406811,12190,44,10.184
17406811,11763,45,10.25
17406811,11384,46,10.543
17406811,12168,47,10.719
17406811,12167,48,11.087
17406811,11750,49,11.267
17406811,91039,50,11.495
17400334,95039,1,0.0
17400334,95036,2,0.559
17400334,10409,3,0.803
17400334,13195,4,3.138
17400334,13196,5,3.31
17400334,13197,6,3.423
17400334,13198,7,3.611
17400334,13199,8,3.818
17400334,99271,9,4.037
17400334,13203,10,4.35
17400334,13204,11,4.73
17400334,13205,12,4.966
17400334,13206,13,5.206
17400334,13207,14,5.378
17400334,13208,15,5.556
17400334,13209,16,5.819
17400334,13210,17,6.081
17400334,10484,18,6.482
17400334,10498,19,6.878
17400334,10511,20,7.211
17400334,10142,21,7.442
17400334,10149,22,7.634
17400334,10542,23,7.845
17400334,10168,24,8.042
17400334,10553,25,8.26
17400334,12108,26,8.432
17400334,12109,27,8.556
17400334,23010,28,9.006
17400332,12837,2,0.46
17400332,11320,3,0.667
17400332,11302,4,0.941
17400332,11294,5,1.181
17400332,11289,6,1.368
17400332,11282,7,1.53
17400332,11272,8,1.926
17400332,10870,9,2.083
17400332,11257,10,2.33
17400332,10859,11,2.546
17400332,13215,12,2.733
17400332,13216,13,2.942
17400332,13217,14,3.215
17400332,13219,16,3.664
17400332,13220,17,3.837
17400332,13221,18,4.082
17400332,13222,19,4.314
17400332,99061,20,4.732
17400332,99270,21,4.955
17400332,13226,22,5.146
17400332,13227,23,5.269
17400332,13228,24,5.434
17400332,13229,25,5.562
17400332,13230,26,5.778
17400332,13231,27,5.987
17400332,99197,28,8.201
17400332,11167,29,8.34
17400332,13171,30,8.626
17400332,95039,31,8.998
17406873,99203,6,1.369
17406873,99205,7,1.619
17406873,99207,8,1.802
17406873,60696,9,2.099
17406873,60697,10,2.213
17406873,60705,11,2.415
17406873,12807,12,2.674
17406873,11272,13,3.082
17406873,10870,14,3.24
17406873,11257,15,3.486
17406873,10859,16,3.703
17406873,13215,17,3.889
17406873,13217,19,4.371
17406873,13218,20,4.658
17406873,13219,21,4.82
17406873,13220,22,4.993
17406873,13221,23,5.238
17406873,13222,24,5.47
17406873,13223,25,5.857
17406873,99202,26,6.2
17406873,11923,30,9.416
17406873,10793,31,9.667
17406873,11153,32,10.011
17406873,99931,33,10.665
17406873,88962,34,10.846
17406873,10775,35,11.013
17402798,13327,1,0.0
17402798,99361,2,0.237
17402798,99362,3,0.332
17402798,11116,4,0.458
17402798,12603,5,0.652
17402798,12610,6,0.796
17402798,12616,7,0.94
17402798,12618,8,1.087
17402798,12625,9,1.299
17402798,12305,10,1.498
17402798,10364,11,1.643
17402798,10366,12,1.767
17402798,10369,13,1.895
17402798,10371,14,2.047
17402798,10020,15,2.174
17402798,13336,16,2.263
17402798,10024,17,2.379
